"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"vehicle","Banshee","","banshee","Sports","sports","Banshee is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Banshee appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Sports class. It seats 2. A price of $800 is listed, but the wiki takes that figure from GTA Chinatown Wars and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Sports;Seats: 2;Listed price: $800 (from GTA Chinatown Wars, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Banshee_(HD_Universe)","2026-09-13","LOW","NO","Bravado","gta 6 banshee;banshee gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Benson","","benson","Commercial","Box truck","Benson is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Benson appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Commercial class, with a Box truck body. The vehicle type is given as heavytruck. It seats 2. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Commercial;Body style: Box truck;Seats: 2;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Benson_(HD_Universe)","2026-09-13","LOW","NO","Vapid","gta 6 benson;benson gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Biff","","biff","Commercial","Dump truck/Flatbed truck","Biff is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by HVY.","Biff appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as HVY. Grand Theft Auto uses invented car brands, so HVY is not a real company. The wiki files it in the Commercial class, with a Dump truck/Flatbed truck body. The vehicle type is given as heavytruck. It seats 2. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: HVY;Class: Commercial;Body style: Dump truck/Flatbed truck;Seats: 2;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Biff","2026-09-13","LOW","NO","HVY","gta 6 biff;biff gta 6;gta 6 hvy","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Bison","","bison","Vans","Crew cab pickup truck","Bison is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Bison appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Vans class, with a Crew cab pickup truck body. The vehicle type is given as lighttruck. It seats 6. A price of $30,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Vans;Body style: Crew cab pickup truck;Seats: 6;Listed price: $30,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Bison","2026-09-13","LOW","NO","Bravado","gta 6 bison;bison gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Bison (second generation)","","bison-second-generation","","Crew cab pickup truck","Bison (second generation) is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Bison (second generation) appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The body style is given as Crew cab pickup truck. The vehicle type is given as lighttruck. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Body style: Crew cab pickup truck;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Bison_(second_generation)","2026-09-13","LOW","NO","Bravado","gta 6 bison (second generation);bison (second generation) gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Blazer","","blazer","Off-Road","Quad bike","Blazer is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Nagasaki.","Blazer appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Nagasaki. Grand Theft Auto uses invented car brands, so Nagasaki is not a real company. The wiki files it in the Off-Road class, with a Quad bike body. The vehicle type is given as atv. It seats 1. A price of $8,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Nagasaki;Class: Off-Road;Body style: Quad bike;Seats: 1;Listed price: $8,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Blazer","2026-09-13","LOW","NO","Nagasaki","gta 6 blazer;blazer gta 6;gta 6 nagasaki","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Blista Compact","","blista-compact","Sports","3-door hatchback","Blista Compact is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Dinka.","Blista Compact appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Dinka. Grand Theft Auto uses invented car brands, so Dinka is not a real company. The wiki files it in the Sports class, with a 3-door hatchback body. The vehicle type is given as sportcompact. It seats 2. A price of $42,000 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Dinka;Class: Sports;Body style: 3-door hatchback;Seats: 2;Listed price: $42,000 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Blista_Compact_(HD_Universe)","2026-09-13","LOW","NO","Dinka","gta 6 blista compact;blista compact gta 6;gta 6 dinka","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","BMX","","bmx","Cycles","BMX","BMX is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by PED Cycles.","BMX appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as PED Cycles. Grand Theft Auto uses invented car brands, so PED Cycles is not a real company. The wiki files it in the Cycles class, with a BMX body. The vehicle type is given as bicycle. It seats 1. A price of $500 is listed, but the wiki takes that figure from GTA V and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: PED Cycles;Class: Cycles;Body style: BMX;Seats: 1;Listed price: $500 (from GTA V, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/BMX_(HD_Universe)","2026-09-13","LOW","NO","PED Cycles","gta 6 bmx;bmx gta 6;gta 6 ped cycles","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Boat Trailer","","boat-trailer","Utility","Boat trailer","Boat Trailer is a vehicle listed for GTA 6 on the GTA Fandom wiki.","Boat Trailer appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The wiki files it in the Utility class, with a Boat trailer body. The vehicle type is given as lighttrailer. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Class: Utility;Body style: Boat trailer;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Boat_Trailer","2026-09-13","LOW","NO","","gta 6 boat trailer;boat trailer gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Bobcat XL","","bobcat-xl","Vans","2-door pickup truck","Bobcat XL is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Vapid.","Bobcat XL appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Vapid. Grand Theft Auto uses invented car brands, so Vapid is not a real company. The wiki files it in the Vans class, with a 2-door pickup truck body. The vehicle type is given as lighttruck. It seats 2. A price of $23,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Vapid;Class: Vans;Body style: 2-door pickup truck;Seats: 2;Listed price: $23,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Bobcat_XL","2026-09-13","LOW","NO","Vapid","gta 6 bobcat xl;bobcat xl gta 6;gta 6 vapid","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Boxville","","boxville","Vans","Multi-stop truck","Boxville is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Brute.","Boxville appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Brute. Grand Theft Auto uses invented car brands, so Brute is not a real company. The wiki files it in the Vans class, with a Multi-stop truck body. The vehicle type is given as mediumtruck. It seats 4. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Brute;Class: Vans;Body style: Multi-stop truck;Seats: 4;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Boxville_(HD_Universe)","2026-09-13","LOW","NO","Brute","gta 6 boxville;boxville gta 6;gta 6 brute","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","BTN Delmar","","btn-delmar","","Container ship","BTN Delmar is a vehicle listed for GTA 6 on the GTA Fandom wiki.","BTN Delmar appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The body style is given as Container ship. The vehicle type is given as ship. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Body style: Container ship;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/BTN_Delmar","2026-09-13","LOW","NO","","gta 6 btn delmar;btn delmar gta 6","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Buccaneer","","buccaneer","Muscle","Two-door coupé","Buccaneer is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Albany.","Buccaneer appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Albany. Grand Theft Auto uses invented car brands, so Albany is not a real company. The wiki files it in the Muscle class, with a Two-door coupé body. The vehicle type is given as personal. It seats 2. A price of $29,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Albany;Class: Muscle;Body style: Two-door coupé;Seats: 2;Listed price: $29,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Buccaneer_(HD_Universe)","2026-09-13","LOW","NO","Albany","gta 6 buccaneer;buccaneer gta 6;gta 6 albany","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Buccaneer Custom","","buccaneer-custom","Muscle","2-door lowrider","Buccaneer Custom is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Albany.","Buccaneer Custom appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Albany. Grand Theft Auto uses invented car brands, so Albany is not a real company. The wiki files it in the Muscle class, with a 2-door lowrider body. The vehicle type is given as personal. It seats 2. A price of $390,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Albany;Class: Muscle;Body style: 2-door lowrider;Seats: 2;Listed price: $390,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Buccaneer_Custom","2026-09-13","LOW","NO","Albany","gta 6 buccaneer custom;buccaneer custom gta 6;gta 6 albany","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Buffalo","","buffalo","Sports","4-door sedan","Buffalo is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Buffalo appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Sports class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $35,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Sports;Body style: 4-door sedan;Seats: 4;Listed price: $35,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Buffalo_(HD_Universe)","2026-09-13","LOW","NO","Bravado","gta 6 buffalo;buffalo gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Buffalo STX","","buffalo-stx","Muscle","4-door sedan","Buffalo STX is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Buffalo STX appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Muscle class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $2,150,000 is listed, but the wiki takes that figure from GTA Online and not from GTA 6. No GTA 6 price has been published. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Muscle;Body style: 4-door sedan;Seats: 4;Listed price: $2,150,000 (from GTA Online, not GTA 6);Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Buffalo_STX","2026-09-13","LOW","NO","Bravado","gta 6 buffalo stx;buffalo stx gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
"vehicle","Buffalo STX Pursuit","","buffalo-stx-pursuit","Emergency","4-door sedan","Buffalo STX Pursuit is a vehicle listed for GTA 6 on the GTA Fandom wiki, made in game by Bravado.","Buffalo STX Pursuit appears on the GTA Fandom wiki as a Grand Theft Auto VI vehicle. The in-game manufacturer is given as Bravado. Grand Theft Auto uses invented car brands, so Bravado is not a real company. The wiki files it in the Emergency class, with a 4-door sedan body. The vehicle type is given as fullsize. It seats 4. A price of $5,370,000 is listed. Rockstar has published no GTA 6 price. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Manufacturer: Bravado;Class: Emergency;Body style: 4-door sedan;Seats: 4;Listed price: $5,370,000;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Buffalo_STX_Pursuit","2026-09-13","LOW","NO","Bravado","gta 6 buffalo stx pursuit;buffalo stx pursuit gta 6;gta 6 bravado","Data from outlawdb (https://outlawdb.com/en/gta-6/vehicles), derived from GTA Wiki, CC BY-SA 3.0."
