"entity_type","name","alt_names","slug","category","subcategory","short_description","long_description","key_facts","real_world_basis","first_shown_in","first_shown_date","confirmed_status","source_tier","source_url","source_date","confidence","official_image_exists","related_entities","search_terms","notes"
"weapon","Mustang .357","","mustang-357","Handguns","handgun","Mustang .357 is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Mustang .357 appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The in-game manufacturer is given as Duke Arms Company. The caliber is given as 9.07mm. Magazine capacity is given as 6. The wiki compares it to a real firearm, the Colt Python. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Manufacturer: Duke Arms Company;Caliber: 9.07mm;Capacity: 6;Source: GTA Fandom wiki, via outlawdb","Colt Python, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Mustang_.357","2026-09-13","LOW","NO","","gta 6 mustang .357;mustang .357 gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Pistol","Handgun, 9mm","pistol","Handguns","handgun","Pistol is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Pistol appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The caliber is given as 9mm. The fire mode is given as Semi-automatic. The wiki compares it to a real firearm, the Taurus PT92. That comparison was made by wiki editors and not by Rockstar. It is also called Handgun, 9mm. The same weapon name is listed in 5 earlier Grand Theft Auto games: GTA IV, GTA Episodes from Liberty City, GTA Chinatown Wars, GTA V, GTA Online. A name returning in the wiki list is not proof the weapon returns in GTA 6. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Caliber: 9mm;Fire mode: Semi-automatic;Also listed in: GTA IV, GTA Episodes from Liberty City, GTA Chinatown Wars, GTA V, GTA Online;Source: GTA Fandom wiki, via outlawdb","Taurus PT92, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pistol_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 pistol;pistol gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Polymer Pistol","","polymer-pistol","Handguns","handgun","Polymer Pistol is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Polymer Pistol appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The caliber is given as 9mm. The wiki compares it to a real firearm, the Glock. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Caliber: 9mm;Source: GTA Fandom wiki, via outlawdb","Glock, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Polymer_Pistol","2026-09-13","LOW","NO","","gta 6 polymer pistol;polymer pistol gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Pool Cue","","pool-cue","Melee","Cue","Pool Cue is a weapon listed for GTA 6 on the GTA Fandom wiki, in the melee class.","Pool Cue appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under melee, as a Cue. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Melee;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Pool_Cue","2026-09-13","LOW","NO","","gta 6 pool cue;pool cue gta 6;gta 6 melee","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Rocket Launcher","RPG","rocket-launcher","Heavy","rocketlauncher","Rocket Launcher is a weapon listed for GTA 6 on the GTA Fandom wiki, in the heavy class.","Rocket Launcher appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under heavy, as a rocketlauncher. The fire mode is given as Single-shot. The wiki compares it to a real firearm, the RPG-7. That comparison was made by wiki editors and not by Rockstar. It is also called RPG. The same weapon name is listed in 5 earlier Grand Theft Auto games: GTA IV, GTA Episodes from Liberty City, GTA Chinatown Wars, GTA V, GTA Online. A name returning in the wiki list is not proof the weapon returns in GTA 6. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Heavy;Fire mode: Single-shot;Also listed in: GTA IV, GTA Episodes from Liberty City, GTA Chinatown Wars, GTA V, GTA Online;Source: GTA Fandom wiki, via outlawdb","RPG-7, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/RPG_(HD_Universe)","2026-09-13","LOW","NO","","gta 6 rocket launcher;rocket launcher gta 6;gta 6 heavy","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Smoke Grenade","","smoke-grenade","Throwable","thrown","Smoke Grenade is a weapon listed for GTA 6 on the GTA Fandom wiki, in the throwable class.","Smoke Grenade appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under throwable, as a thrown. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Throwable;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Smoke_Grenades","2026-09-13","LOW","NO","","gta 6 smoke grenade;smoke grenade gta 6;gta 6 throwable","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Speargun","","speargun","Heavy","projectile","Speargun is a weapon listed for GTA 6 on the GTA Fandom wiki, in the heavy class.","Speargun appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under heavy, as a projectile. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Heavy;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Speargun","2026-09-13","LOW","NO","","gta 6 speargun;speargun gta 6;gta 6 heavy","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Beretta 92FS-inspired pistol","","unnamed-beretta-92fs-inspired-pistol","Handguns","handgun","Beretta 92FS-inspired pistol is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Beretta 92FS-inspired pistol appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The wiki compares it to a real firearm, the Beretta 92FS. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Source: GTA Fandom wiki, via outlawdb","Beretta 92FS, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Beretta_92FS-inspired_pistol","2026-09-13","LOW","NO","","gta 6 beretta 92fs-inspired pistol;beretta 92fs-inspired pistol gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Bersa Thunder 380-inspired pistol","","unnamed-bersa-thunder-380-inspired-pistol","Handguns","handgun","Bersa Thunder 380-inspired pistol is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Bersa Thunder 380-inspired pistol appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The wiki compares it to a real firearm, the Bersa Thunder 380. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Source: GTA Fandom wiki, via outlawdb","Bersa Thunder 380, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Bersa_Thunder_380-inspired_pistol","2026-09-13","LOW","NO","","gta 6 bersa thunder 380-inspired pistol;bersa thunder 380-inspired pistol gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Capo pistol","","unnamed-capo-pistol","Handguns","handgun","Capo pistol is a weapon listed for GTA 6 on the GTA Fandom wiki, in the handguns class.","Capo pistol appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under handguns, as a handgun. The in-game manufacturer is given as Capo. The wiki compares it to a real firearm, the Colt M1911. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Handguns;Manufacturer: Capo;Source: GTA Fandom wiki, via outlawdb","Colt M1911, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Capo_pistol","2026-09-13","LOW","NO","","gta 6 capo pistol;capo pistol gta 6;gta 6 handguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Double-barreled shotgun","","unnamed-double-barreled-shotgun","Shotguns","shotgun","Double-barreled shotgun is a weapon listed for GTA 6 on the GTA Fandom wiki, in the shotguns class.","Double-barreled shotgun appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under shotguns, as a shotgun. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Shotguns;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_double-barreled_shotgun","2026-09-13","LOW","NO","","gta 6 double-barreled shotgun;double-barreled shotgun gta 6;gta 6 shotguns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Duke assault sniper rifle","","unnamed-duke-assault-sniper-rifle","Sniper Rifles","sniper","Duke assault sniper rifle is a weapon listed for GTA 6 on the GTA Fandom wiki, in the sniper rifles class.","Duke assault sniper rifle appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under sniper rifles, as a sniper. The in-game manufacturer is given as Duke Arms Company. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Sniper Rifles;Manufacturer: Duke Arms Company;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Duke_assault_sniper_rifle","2026-09-13","LOW","NO","","gta 6 duke assault sniper rifle;duke assault sniper rifle gta 6;gta 6 sniper rifles","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Duke carbine","","unnamed-duke-carbine","Assault Rifles","assault","Duke carbine is a weapon listed for GTA 6 on the GTA Fandom wiki, in the assault rifles class.","Duke carbine appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under assault rifles, as a assault. The in-game manufacturer is given as Duke Arms Company. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Assault Rifles;Manufacturer: Duke Arms Company;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Duke_carbine","2026-09-13","LOW","NO","","gta 6 duke carbine;duke carbine gta 6;gta 6 assault rifles","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Duke special ops carbine","","unnamed-duke-special-ops-carbine","Assault Rifles","assault","Duke special ops carbine is a weapon listed for GTA 6 on the GTA Fandom wiki, in the assault rifles class.","Duke special ops carbine appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under assault rifles, as a assault. The in-game manufacturer is given as Duke Arms Company. The wiki compares it to a real firearm, the M16 rifle series. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Assault Rifles;Manufacturer: Duke Arms Company;Source: GTA Fandom wiki, via outlawdb","M16 rifle series, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Duke_special_ops_carbine","2026-09-13","LOW","NO","","gta 6 duke special ops carbine;duke special ops carbine gta 6;gta 6 assault rifles","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Heckler & Koch MP5/40-inspired submachine gun","","unnamed-heckler-koch-mp5-40-inspired-submachine-gun","Submachine Guns","submachinegun","Heckler & Koch MP5/40-inspired submachine gun is a weapon listed for GTA 6 on the GTA Fandom wiki, in the submachine guns class.","Heckler & Koch MP5/40-inspired submachine gun appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under submachine guns, as a submachinegun. The wiki compares it to a real firearm, the Heckler & Koch MP5/40. That comparison was made by wiki editors and not by Rockstar. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Submachine Guns;Source: GTA Fandom wiki, via outlawdb","Heckler & Koch MP5/40, as given by the GTA Fandom wiki","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_Heckler_%26_Koch_MP5%2F40-inspired_submachine_gun","2026-09-13","LOW","NO","","gta 6 heckler & koch mp5/40-inspired submachine gun;heckler & koch mp5/40-inspired submachine gun gta 6;gta 6 submachine guns","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
"weapon","Mini golf club","","unnamed-mini-golf-club","Melee","melee","Mini golf club is a weapon listed for GTA 6 on the GTA Fandom wiki, in the melee class.","Mini golf club appears on the GTA Fandom wiki as a Grand Theft Auto VI weapon. The wiki files it under melee. Grand Theft Auto VI has not released and Rockstar has published no list of its own, so this entry records what the wiki says and does not treat it as confirmed.","Weapon class: Melee;Source: GTA Fandom wiki, via outlawdb","","","","COMMUNITY_IDENTIFIED","TIER_3_COMMUNITY","https://gta.fandom.com/wiki/Unnamed_GTA_VI_mini_golf_club","2026-09-13","LOW","NO","","gta 6 mini golf club;mini golf club gta 6;gta 6 melee","Data from outlawdb (https://outlawdb.com/en/gta-6/weapons), derived from GTA Wiki, CC BY-SA 3.0."
